group_id,x,y,w,h,FID_Soil25,soilgroup,fertility,texture_to,OBJECTID,Id,sugar,cassava,maize,rice,water_code,crop_type,landuse
2789,101.01353844827776,12.774916982570687,0.003,0.003,"2.0,33.0,1012.0","59,40,W","ปานกลาง,ต่ำ,-","ดินร่วนปนทราย,ดินร่วนปนทราย","8598.0,8708.0,8598.0,8708.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0","19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0",0.0,17.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
2813,100.95953844827775,12.777916982570687,0.003,0.003,"193.0,507.0","40B,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
2819,100.97753844827776,12.777916982570687,0.003,0.003,802.0,43B,ต่ำ,ดินทรายปนดินร่วน,"8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0","19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
2820,100.98053844827776,12.777916982570687,0.003,0.003,"509.0,802.0,846.0,846.0","40C,43B,48D,48D","ต่ำ,ต่ำ,ปานกลาง,ปานกลาง","ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนปนทราย","8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0","19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
2821,100.98353844827776,12.777916982570687,0.003,0.003,"509.0,802.0,846.0,509.0,846.0","40C,43B,48D,40C,48D","ต่ำ,ต่ำ,ปานกลาง,ต่ำ,ปานกลาง","ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
2822,100.98653844827776,12.777916982570687,0.003,0.003,"509.0,509.0","40C,40C","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
2824,100.99253844827776,12.777916982570687,0.003,0.003,"34.0,507.0,509.0","40B,40B,40C","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","8598.0,9060.0,8598.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0","19.0,17.0,19.0,19.0,17.0,19.0,17.0,19.0,17.0,17.0,19.0,17.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0",0.0,30.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Rangeland
2825,100.99553844827776,12.777916982570687,0.003,0.003,"34.0,507.0,509.0","40B,40B,40C","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","8598.0,9060.0,8598.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0","19.0,17.0,19.0,19.0,17.0,19.0,17.0,19.0,17.0,17.0,19.0,17.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0",0.0,30.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
2855,100.95653844827775,12.78091698257069,0.003,0.003,"193.0,507.0","40B,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
2856,100.95953844827775,12.78091698257069,0.003,0.003,"193.0,507.0","40B,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
2863,100.98053844827776,12.78091698257069,0.003,0.003,802.0,43B,ต่ำ,ดินทรายปนดินร่วน,"8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0","19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Orchard
2864,100.98353844827776,12.78091698257069,0.003,0.003,"509.0,802.0","40C,43B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน","8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0","19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
2865,100.98653844827776,12.78091698257069,0.003,0.003,509.0,40C,ต่ำ,ดินร่วนปนทราย,"9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
2867,100.99253844827776,12.78091698257069,0.003,0.003,"507.0,509.0","40B,40C","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop/Orchard
2896,100.95653844827775,12.78391698257069,0.003,0.003,193.0,40B,ต่ำ,ดินร่วนปนทราย,"9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
2897,100.95953844827775,12.78391698257069,0.003,0.003,"193.0,802.0","40B,43B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน","9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
2903,100.97753844827776,12.78391698257069,0.003,0.003,802.0,43B,ต่ำ,ดินทรายปนดินร่วน,"9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
2904,100.98053844827776,12.78391698257069,0.003,0.003,"509.0,802.0","40C,43B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน","8598.0,9060.0,8598.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0","19.0,17.0,19.0,19.0,17.0,19.0,17.0,19.0,17.0,17.0,19.0,17.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0",0.0,30.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Rangeland
2905,100.98353844827776,12.78391698257069,0.003,0.003,"509.0,802.0","40C,43B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน","8598.0,9060.0,8598.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0","19.0,17.0,19.0,19.0,17.0,19.0,17.0,19.0,17.0,17.0,19.0,17.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0",0.0,30.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
2907,100.98953844827776,12.78391698257069,0.003,0.003,509.0,40C,ต่ำ,ดินร่วนปนทราย,"9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
2908,100.99253844827776,12.78391698257069,0.003,0.003,"507.0,509.0","40B,40C","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop/Orchard
2940,100.97453844827776,12.78691698257069,0.003,0.003,802.0,43B,ต่ำ,ดินทรายปนดินร่วน,"9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,10.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
2942,100.98053844827776,12.78691698257069,0.003,0.003,"509.0,793.0,802.0","40C,SC,43B","ต่ำ,-,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน","9840.0,9060.0,9840.0,9060.0,9840.0,9060.0,9840.0,9060.0,9840.0,9060.0,9840.0,9060.0,9060.0,9840.0,9060.0,9060.0,9840.0,9060.0,9060.0,9840.0,9060.0,9840.0,9060.0,9060.0,9060.0","18.0,17.0,18.0,17.0,18.0,17.0,18.0,17.0,18.0,17.0,18.0,17.0,17.0,18.0,17.0,17.0,18.0,17.0,17.0,18.0,17.0,18.0,17.0,17.0,17.0",0.0,25.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Rangeland
2944,100.98653844827776,12.78691698257069,0.003,0.003,"509.0,793.0,844.0","40C,SC,48C","ต่ำ,-,ปานกลาง","ดินร่วนปนทราย,ดินร่วนปนทราย","8598.0,9060.0,8598.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0","19.0,17.0,19.0,19.0,17.0,19.0,17.0,19.0,17.0,17.0,19.0,17.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0",0.0,30.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
2945,100.98953844827776,12.78691698257069,0.003,0.003,509.0,40C,ต่ำ,ดินร่วนปนทราย,"9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
2946,100.99253844827776,12.78691698257069,0.003,0.003,"507.0,509.0","40B,40C","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
2957,100.91453844827775,12.78991698257069,0.003,0.003,802.0,43B,ต่ำ,ดินทรายปนดินร่วน,"8613.0,8613.0","19.0,19.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Paddy field
2978,100.97753844827776,12.78991698257069,0.003,0.003,802.0,43B,ต่ำ,ดินทรายปนดินร่วน,"9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,10.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Orchard
2979,100.98053844827776,12.78991698257069,0.003,0.003,"793.0,802.0,844.0","SC,43B,48C","-,ต่ำ,ปานกลาง","ดินทรายปนดินร่วน,ดินร่วนปนทราย","9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,10.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
2981,100.98653844827776,12.78991698257069,0.003,0.003,"509.0,793.0,844.0","40C,SC,48C","ต่ำ,-,ปานกลาง","ดินร่วนปนทราย,ดินร่วนปนทราย","8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0","19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
3015,100.96553844827775,12.79291698257069,0.003,0.003,802.0,43B,ต่ำ,ดินทรายปนดินร่วน,"8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0","19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
3019,100.97753844827776,12.79291698257069,0.003,0.003,"802.0,844.0","43B,48C","ต่ำ,ปานกลาง","ดินทรายปนดินร่วน,ดินร่วนปนทราย","9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,10.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Orchard
3044,100.92653844827775,12.79591698257069,0.003,0.003,"191.0,802.0","40,43B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน","8613.0,8613.0","19.0,19.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Orchard
3045,100.92953844827775,12.79591698257069,0.003,0.003,191.0,40,ต่ำ,ดินร่วนปนทราย,"8613.0,8613.0","19.0,19.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Field crop
3057,100.96553844827775,12.79591698257069,0.003,0.003,802.0,43B,ต่ำ,ดินทรายปนดินร่วน,"8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0","19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Rangeland
3063,100.98353844827776,12.79591698257069,0.003,0.003,"793.0,844.0","SC,48C","-,ปานกลาง",ดินร่วนปนทราย,"9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,10.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
3068,100.99853844827776,12.79591698257069,0.003,0.003,507.0,40B,ต่ำ,ดินร่วนปนทราย,"8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0","19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Orchard
3090,100.92653844827775,12.79891698257069,0.003,0.003,"191.0,802.0","40,43B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน","8613.0,8613.0","19.0,19.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Rangeland
